event_epoch,pre_epoch,feature,pre,post,diff,zscore,abs_z
400,200,env__water_min_island0,0.0036272406578063,0.0036272406578063,0.0,0.0,0.0
400,200,env__water_min_island1,0.0039767622947692,0.0039767622947692,0.0,0.0,0.0
400,200,env__water_p10_island0,0.0931953191757202,0.0931953191757202,0.0,,
400,200,env__water_p10_island1,0.132313996553421,0.132313996553421,0.0,,
400,200,env__water_p25_island0,0.3049423098564148,0.3049423098564148,0.0,,
400,200,env__water_p25_island1,0.3018675297498703,0.3018675297498703,0.0,,
400,200,env__water_p50_island0,0.5183145105838776,0.5183145105838776,0.0,,
400,200,env__water_p50_island1,0.5789843499660492,0.5789843499660492,0.0,,
400,200,env__water_p75_island0,0.756737545132637,0.756737545132637,0.0,,
400,200,env__water_p75_island1,0.7746039032936096,0.7746039032936096,0.0,,
400,200,env__water_p90_island0,0.9178906083106996,0.9178906083106996,0.0,,
400,200,env__water_p90_island1,0.8888592422008514,0.8888592422008514,0.0,,
400,200,env__water_std_island0,0.287253889059205,0.287253889059205,0.0,0.0,0.0
400,200,env__water_std_island1,0.2794495767754103,0.2794495767754103,0.0,0.0,0.0
400,200,env__plant_mean_diff_0_minus_1,1.0,1.0,0.0,,
400,200,env__plant_std_diff_0_minus_1,0.0,0.0,0.0,,
400,200,env__plant_min_diff_0_minus_1,1.0,1.0,0.0,,
400,200,env__plant_p10_diff_0_minus_1,1.0,1.0,0.0,,
400,200,env__plant_p25_diff_0_minus_1,1.0,1.0,0.0,,
400,200,env__plant_p50_diff_0_minus_1,1.0,1.0,0.0,,
400,200,env__plant_p75_diff_0_minus_1,1.0,1.0,0.0,,
400,200,env__plant_p90_diff_0_minus_1,1.0,1.0,0.0,,
400,200,env__plant_max_diff_0_minus_1,1.0,1.0,0.0,,
400,200,env__sun_mean_diff_0_minus_1,0.03178455646106687,0.03178455646106687,0.0,,
400,200,env__sun_std_diff_0_minus_1,-0.0024110822749042193,-0.0024110822749042193,0.0,,
400,200,env__sun_min_diff_0_minus_1,0.0012969970703125,0.0012969970703125,0.0,,
400,200,env__sun_p10_diff_0_minus_1,-0.008473664522171007,-0.008473664522171007,0.0,,
400,200,env__sun_p25_diff_0_minus_1,0.06753431260585793,0.06753431260585793,0.0,0.0,0.0
400,200,env__sun_p50_diff_0_minus_1,0.04682248830795288,0.04682248830795288,0.0,,
400,200,env__sun_p75_diff_0_minus_1,0.015632137656211853,0.015632137656211853,0.0,,
400,200,env__sun_p90_diff_0_minus_1,0.03977394104003906,0.03977394104003906,0.0,,
400,200,env__sun_max_diff_0_minus_1,0.003461599349975586,0.003461599349975586,0.0,,
400,200,env__water_mean_diff_0_minus_1,-0.01419488665122115,-0.01419488665122115,0.0,,
400,200,env__water_std_diff_0_minus_1,0.00780431228379469,0.00780431228379469,0.0,,
400,200,env__water_min_diff_0_minus_1,-0.00034952163696290017,-0.00034952163696290017,0.0,,
400,200,env__water_p10_diff_0_minus_1,-0.03911867737770079,-0.03911867737770079,0.0,0.0,0.0
400,200,env__water_p25_diff_0_minus_1,0.0030747801065444946,0.0030747801065444946,0.0,,
400,200,env__water_p50_diff_0_minus_1,-0.06066983938217163,-0.06066983938217163,0.0,,
400,200,env__water_p75_diff_0_minus_1,-0.017866358160972595,-0.017866358160972595,0.0,,
400,200,env__water_p90_diff_0_minus_1,0.029031366109848133,0.029031366109848133,0.0,,
400,200,env__water_max_diff_0_minus_1,0.01261955499649059,0.01261955499649059,0.0,,
400,200,env__err_abs_mean_diff_0_minus_1,-0.044366431498296305,0.13530216796454209,0.1796685994628384,1.3463588071781605,1.3463588071781605
400,200,env__err_abs_std_diff_0_minus_1,0.0704209584798979,0.1283944126417916,0.0579734541618937,1.9731029018426471,1.9731029018426471
400,200,env__err_abs_min_diff_0_minus_1,-0.1352298110723495,-0.0190789494663477,0.1161508616060018,0.6015056995352456,0.6015056995352456
400,200,env__err_abs_p10_diff_0_minus_1,-0.12551434338092798,0.004301176406443098,0.12981551978737108,0.8063015169560861,0.8063015169560861
400,200,env__err_abs_p25_diff_0_minus_1,-0.1009969264268875,0.0450582769699395,0.14605520339682698,1.092398512959745,1.092398512959745
400,200,env__err_abs_p50_diff_0_minus_1,-0.058202855288982405,0.0990812461823225,0.1572841014713049,1.2578062928040215,1.2578062928040215
400,200,env__err_abs_p75_diff_0_minus_1,0.0023355148732663034,0.1875881417654455,0.1852526268921792,1.488390066130258,1.488390066130258
400,200,env__err_abs_p90_diff_0_minus_1,0.05505739152431491,0.3253513015806675,0.2702939100563526,1.945706733921115,1.945706733921115
400,200,env__err_abs_max_diff_0_minus_1,0.25352877378463745,0.6737061329185964,0.4201773591339589,2.4843305246751606,2.4843305246751606
400,200,env__err_signed_mean_diff_0_minus_1,-0.2167933703503933,-0.0834469416910765,0.1333464286593168,0.5206228271232859,0.5206228271232859
400,200,env__err_signed_std_diff_0_minus_1,0.13641371333117672,0.1936809337096689,0.05726722037849219,1.233006465674449,1.233006465674449
400,200,env__err_signed_min_diff_0_minus_1,-0.6140702217817307,-0.7182857785373925,-0.10421555675566185,-0.48540348437938485,0.48540348437938485
400,200,env__err_signed_p10_diff_0_minus_1,-0.3917599469423293,-0.37019394244998693,0.02156600449234236,0.0768893931006752,0.0768893931006752
400,200,env__err_signed_p25_diff_0_minus_1,-0.3063243180513381,-0.2181079979054629,0.08821632014587519,0.322138233758103,0.322138233758103
400,200,env__err_signed_p50_diff_0_minus_1,-0.2284223660826683,-0.0343011636286973,0.19412120245397102,0.7073911863742904,0.7073911863742904
400,200,env__err_signed_p75_diff_0_minus_1,-0.11410463228821749,0.0734872682951391,0.1875919005833566,0.6995459812635216,0.6995459812635216
400,200,env__err_signed_p90_diff_0_minus_1,-0.03161691129207608,0.12419098988175391,0.15580790117382998,0.6792486010717372,0.6792486010717372
400,200,env__err_signed_max_diff_0_minus_1,0.1455239653587341,0.2625248618423939,0.11700089648365977,1.2471249673222564,1.2471249673222564
400,200,prof__attn_mass_0_2_island0,0.3775878548622131,0.3195271492004394,-0.05806070566177368,-1.7950856717789287,1.7950856717789287
400,200,prof__attn_mass_0_2_island1,0.3693277239799499,0.282634973526001,-0.08669275045394892,-2.561038837650954,2.561038837650954
400,200,prof__attn_mass_3_5_island0,0.4735782146453857,0.58705073595047,0.11347252130508428,1.402379587477811,1.402379587477811
400,200,prof__attn_mass_3_5_island1,0.4985164999961853,0.6454053521156311,0.1468888521194458,1.9318623430701045,1.9318623430701045
400,200,prof__attn_mass_6_island0,0.1488338112831115,0.0934220105409622,-0.055411800742149284,-0.986704701459438,0.986704701459438
400,200,prof__attn_mass_6_island1,0.1321558505296707,0.0719597712159156,-0.06019607931375509,-1.1900300422906551,1.1900300422906551
400,200,prof__attn_mean_0_island0,0.1152956113219261,0.0920844450592994,-0.023211166262626703,-1.4398665100426433,1.4398665100426433
400,200,prof__attn_mean_0_island1,0.1344650685787201,0.1078814789652824,-0.026583589613437694,-1.1624707891924975,1.1624707891924975
400,200,prof__attn_mean_1_island0,0.1311584711074829,0.1142388731241226,-0.016919597983360304,-0.9822457712295549,0.9822457712295549
400,200,prof__attn_mean_1_island1,0.1181620955467224,0.088598720729351,-0.029563374817371396,-2.34728438652444,2.34728438652444
400,200,prof__attn_mean_2_island0,0.1311337649822235,0.1132038384675979,-0.017929926514625605,-1.036226792027178,1.036226792027178
400,200,prof__attn_mean_2_island1,0.1167005449533462,0.0861547663807869,-0.0305457785725593,-2.034199606549212,2.034199606549212
400,200,prof__attn_mean_3_island0,0.1539424061775207,0.1345769762992859,-0.019365429878234808,-0.5333963219523239,0.5333963219523239
400,200,prof__attn_mean_3_island1,0.1604713499546051,0.1491123288869857,-0.011359021067619407,-0.3878250566374043,0.3878250566374043
400,200,prof__attn_mean_4_island0,0.17424076795578,0.3471066355705261,0.17286586761474612,2.8590876939970684,2.8590876939970684
400,200,prof__attn_mean_4_island1,0.18225659430027,0.3650373518466949,0.1827807575464249,3.0622659799163796,3.0622659799163796
400,200,prof__attn_mean_5_island0,0.1453950405120849,0.1053671091794967,-0.04002793133258821,-0.7317792004033337,0.7317792004033337
400,200,prof__attn_mean_5_island1,0.1557885408401489,0.1312556862831115,-0.02453285455703741,-0.5026420430782811,0.5026420430782811
400,200,prof__attn_mean_6_island0,0.1488338112831115,0.0934220105409622,-0.055411800742149284,-0.986704701459438,0.986704701459438
400,200,prof__attn_mean_6_island1,0.1321558505296707,0.0719597712159156,-0.06019607931375509,-1.1900300422906551,1.1900300422906551
400,200,prof__corr_y_mix_true_island0,0.677250325679779,0.7571423649787903,0.07989203929901123,1.5535191250448788,1.5535191250448788
400,200,prof__corr_y_mix_true_island1,0.0,0.0,0.0,,
400,200,prof__delta_plant_mean_island0,0.6892917156219482,0.824381411075592,0.1350896954536438,0.5284546356096238,0.5284546356096238
400,200,prof__delta_plant_mean_island1,0.0,0.0,0.0,,
400,200,prof__delta_ratio_sun_over_plant_island0,0.5393625321642378,0.7247819908358148,0.18541945867157705,1.3269650843292171,1.3269650843292171
400,200,prof__delta_ratio_sun_over_plant_island1,3592738.8817071915,200409.53531861305,-3392329.3463885784,-3.155950146557803,3.155950146557803
400,200,prof__delta_sun_mean_island0,0.371778130531311,0.5974968075752258,0.22571867704391485,1.4925742935212418,1.4925742935212418
400,200,prof__delta_sun_mean_island1,0.0359273888170719,0.0020040953531861,-0.0339232934638858,-3.155950146557803,3.155950146557803
400,200,prof__y_mix_mean_island0,0.8702467083930969,0.8469494581222534,-0.023297250270843506,-0.33157574300431636,0.33157574300431636
400,200,prof__y_mix_mean_island1,0.1791204512119293,0.0224766805768013,-0.156643770635128,-0.829533010221769,0.829533010221769
400,200,prof__y_mix_std_island0,0.2155960202217102,0.287400335073471,0.07180431485176081,1.0105729548012774,1.0105729548012774
400,200,prof__y_mix_std_island1,0.0234102364629507,0.0011458175722509,-0.0222644188906998,-2.2312993714665836,2.2312993714665836
400,200,prof__y_sem_mean_island0,0.7790800333023071,0.823961615562439,0.044881582260131836,0.6483444911032071,0.6483444911032071
400,200,prof__y_sem_mean_island1,1.0003217312259949e-06,1.000001930151484e-06,-3.198010745109059e-10,-1.5323511716692387e-09,1.5323511716692387e-09
400,200,prof__y_stat_mean_island0,0.9614135026931764,2.3059065341949463,1.34449303150177,3.0923982410431994,3.0923982410431994
400,200,prof__y_stat_mean_island1,0.3582399189472198,1.4489315748214722,1.0906916558742523,2.5700138067974,2.5700138067974
400,200,prof__y_mix_mean_diff_0_minus_1,0.6911262571811676,0.8244727775454521,0.13334652036428452,0.5206231842710218,0.5206231842710218
400,200,prof__y_mix_std_diff_0_minus_1,0.1921857837587595,0.2862545175012201,0.09406873374246061,1.32737871450626,1.32737871450626
400,200,prof__corr_y_mix_true_diff_0_minus_1,0.677250325679779,0.7571423649787903,0.07989203929901123,1.5535191250448788,1.5535191250448788
400,200,prof__y_stat_mean_diff_0_minus_1,0.6031735837459566,0.8569749593734741,0.2538013756275175,1.0119442403938521,1.0119442403938521
400,200,prof__y_sem_mean_diff_0_minus_1,0.7790790329805759,0.8239606155605088,0.04488158257993291,0.16969592683243281,0.16969592683243281
400,200,prof__delta_sun_mean_diff_0_minus_1,0.33585074171423906,0.5954927122220397,0.25964197050780063,1.7554093619991795,1.7554093619991795
400,200,prof__delta_plant_mean_diff_0_minus_1,0.6892917156219482,0.824381411075592,0.1350896954536438,0.5284546356096238,0.5284546356096238
400,200,prof__delta_ratio_sun_over_plant_diff_0_minus_1,-3592738.3423446594,-200408.81053662222,3392329.5318080373,3.155950461109224,3.155950461109224
400,200,prof__attn_mean_0_diff_0_minus_1,-0.01916945725679399,-0.015797033905983,0.0033724233508109908,0.1009769841739644,0.1009769841739644
400,200,prof__attn_mean_1_diff_0_minus_1,0.012996375560760512,0.025640152394771604,0.012643776834011092,0.5942214547106593,0.5942214547106593
400,200,prof__attn_mean_2_diff_0_minus_1,0.014433220028877314,0.02704907208681101,0.012615852057933696,0.49678564119451263,0.49678564119451263
400,200,prof__attn_mean_3_diff_0_minus_1,-0.006528943777084406,-0.014535352587699807,-0.0080064088106154,-0.3728544229975286,0.3728544229975286
400,200,prof__attn_mean_4_diff_0_minus_1,-0.008015826344489996,-0.017930716276168768,-0.009914889931678772,-0.5714011951542274,0.5714011951542274
400,200,prof__attn_mean_5_diff_0_minus_1,-0.010393500328063993,-0.025888577103614793,-0.0154950767755508,-0.9640232662782829,0.9640232662782829
400,200,prof__attn_mean_6_diff_0_minus_1,0.0166779607534408,0.02146223932504661,0.004784278571605807,0.5546018532119045,0.5546018532119045
400,200,prof__attn_mass_0_2_diff_0_minus_1,0.008260130882263184,0.03689217567443842,0.028632044792175237,1.2924410647670566,1.2924410647670566
400,200,prof__attn_mass_3_5_diff_0_minus_1,-0.024938285350799616,-0.05835461616516113,-0.03341633081436152,-1.2299489600692455,1.2299489600692455
400,200,prof__attn_mass_6_diff_0_minus_1,0.0166779607534408,0.02146223932504661,0.004784278571605807,0.5546018532119045,0.5546018532119045
400,200,threshold,0.1569372490048408,0.0901277614757418,-0.066809487529099,-0.5369759235864133,0.5369759235864133
400,200,threshold_prev,0.4674119353294372,0.1569372490048408,-0.3104746863245964,-2.4033086062544884,2.4033086062544884
400,200,threshold_diff,-0.3104746863245964,-0.066809487529099,0.24366519879549742,2.513331687741886,2.513331687741886
600,400,env__err_abs_max_island0,0.6981815099716187,0.5583422183990479,-0.1398392915725708,-1.4120287299304974,1.4120287299304974
600,400,env__err_abs_max_island1,0.0244753770530223,0.1439395099878311,0.11946413293480879,0.6947018706520787,0.6947018706520787
600,400,env__err_abs_mean_island0,0.1577788473087105,0.1089330556148544,-0.0488457916938561,-0.7531969548494808,0.7531969548494808
600,400,env__err_abs_mean_island1,0.0224766793441684,0.1000702555346138,0.07759357619044539,0.4109096115993024,0.4109096115993024
600,400,env__err_abs_min_island0,0.0010253190994262,0.0002803802490234,-0.0007449388504027999,-0.44399306673972344,0.44399306673972344
600,400,env__err_abs_min_island1,0.0201042685657739,0.06512913107872,0.045024862512946094,0.23121357114208818,0.23121357114208818
600,400,env__err_abs_p10_island0,0.0251688957214355,0.0205076932907104,-0.004661202430725098,-0.13670784338152536,0.13670784338152536
600,400,env__err_abs_p10_island1,0.0208677193149924,0.0731162950396537,0.052248575724661295,0.26871040873326013,0.26871040873326013
600,400,env__err_abs_p25_island0,0.06659971550107,0.0441595464944839,-0.022440169006586096,-0.36138639545270984,0.36138639545270984
600,400,env__err_abs_p25_island1,0.0215414385311305,0.0823044888675212,0.060763050336390706,0.31379618352523525,0.31379618352523525
600,400,env__err_abs_p50_island0,0.121711790561676,0.0840880870819091,-0.0376237034797669,-0.524779738157795,0.524779738157795
600,400,env__err_abs_p50_island1,0.0226305443793535,0.0987005494534969,0.07607000507414341,0.3973849100300395,0.3973849100300395
600,400,env__err_abs_p75_island0,0.2109183222055435,0.1389131993055343,-0.07200512290000918,-0.8915325658010195,0.8915325658010195
600,400,env__err_abs_p75_island1,0.023330180440098,0.1146600153297185,0.09132983488962051,0.4901812209772697,0.4901812209772697
600,400,env__err_abs_p90_island0,0.3493262231349945,0.2370765507221222,-0.11224967241287231,-1.1803028470030452,1.1803028470030452
600,400,env__err_abs_p90_island1,0.023974921554327,0.1300534978508949,0.1060785762965679,0.5906916489782754,0.5906916489782754
600,400,env__err_abs_std_island0,0.1295402301853586,0.0940466676487186,-0.03549356253664,-1.6924633848897284,1.6924633848897284
600,400,env__err_abs_std_island1,0.001145817543567,0.020934243220534,0.019788425676966998,1.9831598671452373,1.9831598671452373
600,400,env__err_signed_max_island0,0.2870002388954162,0.2467285245656967,-0.040271714329719516,-0.42448806892341606,0.42448806892341606
600,400,env__err_signed_max_island1,0.0244753770530223,0.1439395099878311,0.11946413293480879,0.6947018706520787,0.6947018706520787
600,400,env__err_signed_mean_island0,-0.0609702623469081,-0.0150473162611114,0.045922946085796695,0.6535936937686833,0.6535936937686833
600,400,env__err_signed_mean_island1,0.0224766793441684,0.1000702555346138,0.07759357619044539,0.4109096115993024,0.4109096115993024
600,400,env__err_signed_min_island0,-0.6981815099716187,-0.5583422183990479,0.1398392915725708,1.5366682694370792,1.5366682694370792
600,400,env__err_signed_min_island1,0.0201042685657739,0.06512913107872,0.045024862512946094,0.23121357114208818,0.23121357114208818
600,400,env__err_signed_p10_island0,-0.3493262231349945,-0.2306342124938964,0.1186920106410981,1.0928801743746541,1.0928801743746541
600,400,env__err_signed_p10_island1,0.0208677193149924,0.0731162950396537,0.052248575724661295,0.26871040873326013,0.26871040873326013
600,400,env__err_signed_p25_island0,-0.1965665593743324,-0.0779681652784347,0.1185983940958977,1.3398146723401134,1.3398146723401134
600,400,env__err_signed_p25_island1,0.0215414385311305,0.0823044888675212,0.060763050336390706,0.31379618352523525,0.31379618352523525
600,400,env__err_signed_p50_island0,-0.0116706192493438,0.0253268182277679,0.0369974374771117,0.43171630937836786,0.43171630937836786
600,400,env__err_signed_p50_island1,0.0226305443793535,0.0987005494534969,0.07607000507414341,0.3973849100300395,0.3973849100300395
600,400,env__err_signed_p75_island0,0.0968174487352371,0.0858415365219116,-0.0109759122133255,-0.12447439753636409,0.12447439753636409
600,400,env__err_signed_p75_island1,0.023330180440098,0.1146600153297185,0.09132983488962051,0.4901812209772697,0.4901812209772697
600,400,env__err_signed_p90_island0,0.1481659114360809,0.127753347158432,-0.020412564277648898,-0.3282605413927131,0.3282605413927131
600,400,env__err_signed_p90_island1,0.023974921554327,0.1300534978508949,0.1060785762965679,0.5906916489782754,0.5906916489782754
600,400,env__err_signed_std_island0,0.1948267512532359,0.1431249963310238,-0.0517017549222121,-1.357812523879101,1.357812523879101
600,400,env__err_signed_std_island1,0.001145817543567,0.020934243220534,0.019788425676966998,1.9831598671452373,1.9831598671452373
600,400,env__plant_max_island0,1.0,1.0,0.0,,
600,400,env__plant_max_island1,0.0,0.0,0.0,,
600,400,env__plant_mean_island0,1.0,1.0,0.0,,
600,400,env__plant_mean_island1,0.0,0.0,0.0,,
600,400,env__plant_min_island0,1.0,1.0,0.0,,
600,400,env__plant_min_island1,0.0,0.0,0.0,,
600,400,env__plant_p10_island0,1.0,1.0,0.0,,
600,400,env__plant_p10_island1,0.0,0.0,0.0,,
600,400,env__plant_p25_island0,1.0,1.0,0.0,,
600,400,env__plant_p25_island1,0.0,0.0,0.0,,
600,400,env__plant_p50_island0,1.0,1.0,0.0,,
600,400,env__plant_p50_island1,0.0,0.0,0.0,,
600,400,env__plant_p75_island0,1.0,1.0,0.0,,
600,400,env__plant_p75_island1,0.0,0.0,0.0,,
600,400,env__plant_p90_island0,1.0,1.0,0.0,,
600,400,env__plant_p90_island1,0.0,0.0,0.0,,
600,400,env__plant_std_island0,0.0,0.0,0.0,,
600,400,env__plant_std_island1,0.0,0.0,0.0,,
600,400,env__sun_max_island0,0.9971494674682616,0.9971494674682616,0.0,,
600,400,env__sun_max_island1,0.993687868118286,0.993687868118286,0.0,,
600,400,env__sun_mean_island0,0.52034102871697,0.52034102871697,0.0,0.0,0.0
600,400,env__sun_mean_island1,0.4885564722559031,0.4885564722559031,0.0,0.0,0.0
600,400,env__sun_min_island0,0.0014451146125793,0.0014451146125793,0.0,0.0,0.0
600,400,env__sun_min_island1,0.0001481175422668,0.0001481175422668,0.0,0.0,0.0
600,400,env__sun_p10_island0,0.1044861078262329,0.1044861078262329,0.0,,
600,400,env__sun_p10_island1,0.1129597723484039,0.1129597723484039,0.0,0.0,0.0
600,400,env__sun_p25_island0,0.2821458578109741,0.2821458578109741,0.0,,
600,400,env__sun_p25_island1,0.2146115452051162,0.2146115452051162,0.0,0.0,0.0
600,400,env__sun_p50_island0,0.5392620861530304,0.5392620861530304,0.0,,
600,400,env__sun_p50_island1,0.4924395978450775,0.4924395978450775,0.0,,
600,400,env__sun_p75_island0,0.7709793001413345,0.7709793001413345,0.0,,
600,400,env__sun_p75_island1,0.7553471624851227,0.7553471624851227,0.0,,
600,400,env__sun_p90_island0,0.9135849475860596,0.9135849475860596,0.0,,
600,400,env__sun_p90_island1,0.8738110065460205,0.8738110065460205,0.0,,
600,400,env__sun_std_island0,0.2879246506612548,0.2879246506612548,0.0,0.0,0.0
600,400,env__sun_std_island1,0.290335732936159,0.290335732936159,0.0,0.0,0.0
600,400,env__water_max_island0,0.9973546862602234,0.9973546862602234,0.0,,
600,400,env__water_max_island1,0.9847351312637328,0.9847351312637328,0.0,,
600,400,env__water_mean_island0,0.5193519178540149,0.5193519178540149,0.0,0.0,0.0
600,400,env__water_mean_island1,0.5335468045052361,0.5335468045052361,0.0,,
600,400,env__water_min_island0,0.0036272406578063,0.0036272406578063,0.0,0.0,0.0
600,400,env__water_min_island1,0.0039767622947692,0.0039767622947692,0.0,0.0,0.0
600,400,env__water_p10_island0,0.0931953191757202,0.0931953191757202,0.0,,
600,400,env__water_p10_island1,0.132313996553421,0.132313996553421,0.0,,
600,400,env__water_p25_island0,0.3049423098564148,0.3049423098564148,0.0,,
600,400,env__water_p25_island1,0.3018675297498703,0.3018675297498703,0.0,,
600,400,env__water_p50_island0,0.5183145105838776,0.5183145105838776,0.0,,
600,400,env__water_p50_island1,0.5789843499660492,0.5789843499660492,0.0,,
600,400,env__water_p75_island0,0.756737545132637,0.756737545132637,0.0,,
600,400,env__water_p75_island1,0.7746039032936096,0.7746039032936096,0.0,,
600,400,env__water_p90_island0,0.9178906083106996,0.9178906083106996,0.0,,
600,400,env__water_p90_island1,0.8888592422008514,0.8888592422008514,0.0,,
600,400,env__water_std_island0,0.287253889059205,0.287253889059205,0.0,0.0,0.0
600,400,env__water_std_island1,0.2794495767754103,0.2794495767754103,0.0,0.0,0.0
600,400,env__plant_mean_diff_0_minus_1,1.0,1.0,0.0,,
600,400,env__plant_std_diff_0_minus_1,0.0,0.0,0.0,,
600,400,env__plant_min_diff_0_minus_1,1.0,1.0,0.0,,
600,400,env__plant_p10_diff_0_minus_1,1.0,1.0,0.0,,
600,400,env__plant_p25_diff_0_minus_1,1.0,1.0,0.0,,
600,400,env__plant_p50_diff_0_minus_1,1.0,1.0,0.0,,
600,400,env__plant_p75_diff_0_minus_1,1.0,1.0,0.0,,
600,400,env__plant_p90_diff_0_minus_1,1.0,1.0,0.0,,
600,400,env__plant_max_diff_0_minus_1,1.0,1.0,0.0,,
600,400,env__sun_mean_diff_0_minus_1,0.03178455646106687,0.03178455646106687,0.0,,
600,400,env__sun_std_diff_0_minus_1,-0.0024110822749042193,-0.0024110822749042193,0.0,,
600,400,env__sun_min_diff_0_minus_1,0.0012969970703125,0.0012969970703125,0.0,,
600,400,env__sun_p10_diff_0_minus_1,-0.008473664522171007,-0.008473664522171007,0.0,,
600,400,env__sun_p25_diff_0_minus_1,0.06753431260585793,0.06753431260585793,0.0,0.0,0.0
600,400,env__sun_p50_diff_0_minus_1,0.04682248830795288,0.04682248830795288,0.0,,
600,400,env__sun_p75_diff_0_minus_1,0.015632137656211853,0.015632137656211853,0.0,,
600,400,env__sun_p90_diff_0_minus_1,0.03977394104003906,0.03977394104003906,0.0,,
600,400,env__sun_max_diff_0_minus_1,0.003461599349975586,0.003461599349975586,0.0,,
600,400,env__water_mean_diff_0_minus_1,-0.01419488665122115,-0.01419488665122115,0.0,,
600,400,env__water_std_diff_0_minus_1,0.00780431228379469,0.00780431228379469,0.0,,
600,400,env__water_min_diff_0_minus_1,-0.00034952163696290017,-0.00034952163696290017,0.0,,
600,400,env__water_p10_diff_0_minus_1,-0.03911867737770079,-0.03911867737770079,0.0,0.0,0.0
600,400,env__water_p25_diff_0_minus_1,0.0030747801065444946,0.0030747801065444946,0.0,,
600,400,env__water_p50_diff_0_minus_1,-0.06066983938217163,-0.06066983938217163,0.0,,
600,400,env__water_p75_diff_0_minus_1,-0.017866358160972595,-0.017866358160972595,0.0,,
600,400,env__water_p90_diff_0_minus_1,0.029031366109848133,0.029031366109848133,0.0,,
600,400,env__water_max_diff_0_minus_1,0.01261955499649059,0.01261955499649059,0.0,,
600,400,env__err_abs_mean_diff_0_minus_1,0.13530216796454209,0.00886280008024061,-0.1264393678843015,-0.9474819586395157,0.9474819586395157
600,400,env__err_abs_std_diff_0_minus_1,0.1283944126417916,0.0731124244281846,-0.05528198821360701,-1.881499954432524,1.881499954432524
600,400,env__err_abs_min_diff_0_minus_1,-0.0190789494663477,-0.0648487508296966,-0.0457698013633489,-0.23702619167852848,0.23702619167852848
600,400,env__err_abs_p10_diff_0_minus_1,0.004301176406443098,-0.052608601748943294,-0.05690977815538639,-0.35347422659079,0.35347422659079
600,400,env__err_abs_p25_diff_0_minus_1,0.0450582769699395,-0.038144942373037304,-0.08320321934297681,-0.6223062990558675,0.6223062990558675
600,400,env__err_abs_p50_diff_0_minus_1,0.0990812461823225,-0.014612462371587809,-0.11369370855391031,-0.9092124425393672,0.9092124425393672
600,400,env__err_abs_p75_diff_0_minus_1,0.1875881417654455,0.0242531839758158,-0.1633349577896297,-1.3122951760753307,1.3122951760753307
600,400,env__err_abs_p90_diff_0_minus_1,0.3253513015806675,0.10702305287122729,-0.2183282487094402,-1.5716326854371088,1.5716326854371088
600,400,env__err_abs_max_diff_0_minus_1,0.6737061329185964,0.41440270841121674,-0.25930342450737964,-1.5331511768845811,1.5331511768845811
600,400,env__err_signed_mean_diff_0_minus_1,-0.0834469416910765,-0.1151175717957252,-0.0316706301046487,-0.12365125296294177,0.12365125296294177
600,400,env__err_signed_std_diff_0_minus_1,0.1936809337096689,0.1221907531104898,-0.07149018059917911,-1.539237531146658,1.539237531146658
600,400,env__err_signed_min_diff_0_minus_1,-0.7182857785373925,-0.6234713494777678,0.09481442905962467,0.4416159704725029,0.4416159704725029
600,400,env__err_signed_p10_diff_0_minus_1,-0.37019394244998693,-0.3037505075335501,0.06644343491643684,0.23689113985221824,0.23689113985221824
600,400,env__err_signed_p25_diff_0_minus_1,-0.2181079979054629,-0.1602726541459559,0.057835343759506996,0.21119647086471058,0.21119647086471058
600,400,env__err_signed_p50_diff_0_minus_1,-0.0343011636286973,-0.073373731225729,-0.039072567597031704,-0.14238315855120293,0.14238315855120293
600,400,env__err_signed_p75_diff_0_minus_1,0.0734872682951391,-0.028818478807806913,-0.10230574710294602,-0.38150673895553905,0.38150673895553905
600,400,env__err_signed_p90_diff_0_minus_1,0.12419098988175391,-0.0023001506924628934,-0.1264911405742168,-0.5514414200801547,0.5514414200801547
600,400,env__err_signed_max_diff_0_minus_1,0.2625248618423939,0.1027890145778656,-0.15973584726452827,-1.7026413411096326,1.7026413411096326
600,400,prof__attn_mass_0_2_island0,0.3195271492004394,0.3756915330886841,0.056164383888244684,1.7364563456978044,1.7364563456978044
600,400,prof__attn_mass_0_2_island1,0.282634973526001,0.3367349803447723,0.05410000681877131,1.5981984405218925,1.5981984405218925
600,400,prof__attn_mass_3_5_island0,0.58705073595047,0.5936585068702698,0.006607770919799805,0.08166385086079447,0.08166385086079447
600,400,prof__attn_mass_3_5_island1,0.6454053521156311,0.6363332271575928,-0.00907212495803833,-0.11931536209302651,0.11931536209302651
600,400,prof__attn_mass_6_island0,0.0934220105409622,0.0306499265134334,-0.0627720840275288,-1.1177675080184943,1.1177675080184943
600,400,prof__attn_mass_6_island1,0.0719597712159156,0.0269317887723445,-0.0450279824435711,-0.8901684704794627,0.8901684704794627
600,400,prof__attn_mean_0_island0,0.0920844450592994,0.1286112964153289,0.0365268513560295,2.2658831266714983,2.2658831266714983
600,400,prof__attn_mean_0_island1,0.1078814789652824,0.113596960902214,0.005715481936931596,0.249931664401027,0.249931664401027
600,400,prof__attn_mean_1_island0,0.1142388731241226,0.1242576390504837,0.010018765926361098,0.5816267309533616,0.5816267309533616
600,400,prof__attn_mean_1_island1,0.088598720729351,0.1119792982935905,0.023380577564239502,1.8563802341069362,1.8563802341069362
